Date,Close,High,Low,Open,Volume
2006-08-15,78.72769927978516,78.77634162757974,78.64014453811095,78.77634162757974,4600
2006-08-16,79.1557388305664,79.36974589300014,79.1557388305664,79.23355620700538,7000
2006-08-17,78.97091674804688,79.29193851484848,78.9514642569296,79.28220855839875,1400
2006-08-18,78.93199157714844,79.1070936560108,78.82498433885583,78.85416678170272,8400
2006-08-21,79.52539825439453,79.86587248121911,79.52539825439453,79.57404061041869,8200
2006-08-22,78.8444595336914,78.98064924123317,78.81526966340466,78.9417368359666,11500
2006-08-23,78.79580688476562,79.15574102015465,78.79580688476562,79.02927386410316,2100
2006-08-24,78.53315734863281,78.87363157255184,78.53315734863281,78.83471917242089,18500
2006-08-25,78.54289245605469,78.64016976106421,78.37752029536023,78.55262241309043,3400
2006-08-28,78.74714660644531,78.9611610478712,78.74714660644531,78.90279617176587,800
2006-08-29,79.21410369873047,79.21410369873047,78.68879744354588,78.91254188292832,2000
2006-08-30,79.31138610839844,79.32111606424733,79.19465632533854,79.27247370678457,4200
2006-08-31,79.11680603027344,79.34054299023686,78.92224408489292,79.34054299023686,3700
2006-09-01,79.17131805419922,79.17131805419922,78.73337272929507,78.78202919591365,7200
2006-09-05,78.84041595458984,78.88907241417513,78.78201780799463,78.88907241417513,3500
2006-09-06,78.85014343261719,78.85014343261719,78.57764349651153,78.63604164358158,4000
2006-09-07,78.3440933227539,78.37328869126078,78.18837479062621,78.18837479062621,7300
2006-09-08,78.06187438964844,78.09106976389161,77.85749934487652,78.03267901540526,2300
2006-09-11,78.16891479492188,78.40248517135669,78.12998516133801,78.39275833176201,1600
2006-09-12,77.90613555908203,78.15916699595881,77.78934667855398,78.15916699595881,9000
2006-09-13,77.808837890625,77.99375183342067,77.7017832316454,77.77964251546146,4200
2006-09-14,77.808837890625,77.96455645825715,77.75044714029794,77.88669717444107,3500
2006-09-15,77.51685333251953,77.51685333251953,77.12756445593031,77.17622834990436,4800
2006-09-18,77.78934478759766,77.82827441349401,77.63362628401224,77.63362628401224,2600
2006-09-19,77.808837890625,77.808837890625,77.75044714029794,77.75044714029794,600
2006-09-20,77.85747528076172,77.97426416670714,77.85747528076172,77.87693638255223,7600
2006-09-21,78.4122085571289,78.4122085571289,77.73095862659866,77.97426323394052,7500
2006-09-22,78.81123352050781,78.92801498272017,78.8014992569676,78.85988998807379,9400
2006-09-25,78.6847152709961,78.6847152709961,78.59712916888104,78.63605880039928,400
2006-09-26,78.3343505859375,78.34408484940974,78.20783486106833,78.2662255917668,3700
2006-09-27,78.25650787353516,78.30516434643191,78.04239860259808,78.04239860259808,10300
2006-09-28,78.17863464355469,78.17863464355469,78.07158002720688,78.07158002720688,21200
2006-09-29,77.85747528076172,77.9450613764202,77.58497530528984,77.58497530528984,3500
2006-10-02,78.46216583251953,78.51084725509581,78.22846826020083,78.22846826020083,4400
2006-10-03,78.19924926757812,78.29662695970659,78.13108934041314,78.1895174414652,4100
2006-10-04,78.03372955322266,78.03372955322266,77.78056089167548,77.78056089167548,8900
2006-10-05,77.82923126220703,77.82923126220703,77.70265067593041,77.70265067593041,4600
2006-10-06,77.24501037597656,77.28395996709769,77.13790085761217,77.27422071209868,5600
2006-10-09,77.32291412353516,77.49817615061575,77.17685500542598,77.24501493669355,7700
2006-10-10,76.68025970458984,76.92368910047743,76.53420058128216,76.7289485553176,20100
2006-10-11,76.54393005371094,77.8000264674075,76.39787094907186,76.6218292333684,5600
2006-10-12,76.82630157470703,76.82630157470703,76.58287223348735,76.58287223348735,3800
2006-10-13,76.4173583984375,76.58288860291887,76.36866954823685,76.58288860291887,4500
2006-10-16,76.61207580566406,76.67049646516216,76.55365514616597,76.61207580566406,5700
2006-10-17,76.82630157470703,77.0210420761332,76.74840240258699,76.89446149309359,4400
2006-10-18,76.72892761230469,76.72892761230469,76.59260778212592,76.61207885977707,900
2006-10-19,77.43975830078125,77.58581742422028,77.19632890467474,77.22553924358743,6500
2006-10-20,77.35211944580078,77.53712071645977,77.34238019085825,77.53712071645977,15500
2006-10-23,76.89447784423828,77.31317669732486,76.87499933262932,77.31317669732486,600
2006-10-24,76.99185180664062,77.06975099905995,76.75816165825854,76.75816165825854,57500
2006-10-25,76.92366790771484,77.08919806838408,76.84576873956219,77.05024848430774,7500
2006-10-26,77.79027557373047,77.82922515773156,77.50789666137779,77.50789666137779,32500
2006-10-27,78.10189819335938,78.1408477940054,77.98504939142131,78.1408477940054,3900
2006-10-30,78.15057373046875,78.15057373046875,78.0434642041684,78.11162413646177,8300
2006-10-31,78.4231948852539,78.5010940548176,77.94607547220524,77.94607547220524,2800
2006-11-01,78.3111572265625,78.50603083516509,78.3111572265625,78.4085940308638,16400
2006-11-02,78.3111572265625,78.3111572265625,78.3111572265625,78.3111572265625,300
2006-11-03,77.73628234863281,77.81423478060111,77.62909961316466,77.70705204513297,8000
2006-11-06,77.64856719970703,77.64856719970703,77.54138449769654,77.58036070151407,2800
2006-11-07,78.02857971191406,78.31115162795238,78.02857971191406,78.21370739666591,1800
2006-11-08,78.02857971191406,78.02857971191406,77.9603732103842,77.9603732103842,300
2006-11-09,78.44754791259766,78.53523878132583,77.95061068795607,77.95061068795607,6000
2006-11-10,78.54500579833984,78.81783181963846,78.52551397741763,78.81783181963846,3000
2006-11-13,78.29166412353516,78.48654516289879,78.25268791566243,78.48654516289879,5900
2006-11-14,78.46704864501953,78.57423135176579,78.21370702598738,78.53525514622615,8000
2006-11-15,78.6326904296875,78.6326904296875,78.04806222574707,78.04806222574707,4400
2006-11-16,78.14550018310547,78.14550018310547,78.08703959202715,78.1162698875663,4200
2006-11-17,78.29166412353516,78.33064033140789,78.00909219192152,78.00909219192152,500
2006-11-20,78.6326904296875,78.6326904296875,78.33063413500766,78.58397574916386,8500
2006-11-21,78.5742416381836,78.5937334604807,78.35987619662778,78.35987619662778,27900
2006-11-22,79.49988555908203,79.53886176142812,79.36347256784596,79.36347256784596,16100
2006-11-24,80.62044525146484,80.68865176234108,80.474286318458,80.57173056309732,10500
2006-11-27,80.82505798339844,80.9225022198387,80.63018437842092,80.71787527047535,25400
2006-11-28,81.09788513183594,81.117369517238,80.67890022315764,80.9030041080606,17100
2006-11-29,80.64967346191406,80.8835307222474,80.5912128638067,80.85430042319372,8400
2006-11-30,81.39020538330078,81.53636431036303,80.97122042382999,80.97122042382999,16000
2006-12-01,81.72465515136719,81.93918234882085,81.39311852952905,81.39311852952905,12300
2006-12-04,81.71490478515625,81.71490478515625,81.47112524515228,81.50037759962296,28400
2006-12-05,81.86119079589844,81.9879609555552,81.8026860696343,81.83193843276638,20800
2006-12-06,81.56864929199219,81.8319279660695,81.56864929199219,81.56864929199219,5700
2006-12-07,81.61740112304688,81.69541237482512,81.57840293672018,81.69541237482512,6900
2006-12-08,81.03234100341797,82.11472306868384,80.88607174927547,82.11472306868384,7400
2006-12-11,81.07135772705078,81.27613173504477,80.85683045022918,80.85683045022918,69000
2006-12-12,81.3248519897461,81.33460525393845,81.0615659334782,81.07131919767055,10500
2006-12-13,80.86659240722656,80.97385605716158,80.75932875729154,80.75932875729154,5200
2006-12-14,80.33023834228516,80.57401790352735,80.29123271973899,80.57401790352735,18300
2006-12-15,79.92072296142578,80.97385287969962,79.67694330106045,80.22300735961807,32100
2006-12-18,79.86219787597656,79.87195114298434,79.55016028779374,79.86219787597656,14200
2006-12-19,80.40825653076172,80.51552014213561,80.02796097754971,80.02796097754971,15700
2006-12-20,80.1352310180664,80.39850971465782,80.0279673980869,80.38876388706917,23700
2006-12-21,80.15472412109375,80.25224190619498,80.08646613526038,80.08646613526038,9200
2006-12-22,80.11569213867188,80.24245479044266,79.90116500524488,80.24245479044266,11500
2006-12-26,79.84270477294922,80.07673858312725,79.84270477294922,80.05723204583032,7800
2006-12-27,79.69642639160156,79.83294236607496,79.65742076467164,79.83294236607496,8400
2006-12-28,79.87194061279297,80.19372398599722,79.78417610041947,80.18397815983724,19200
2006-12-29,80.08647155761719,80.10597809178314,80.0279668342453,80.04746592884827,4500
2007-01-03,79.59654998779297,80.04547521115707,79.36232975076108,80.02595996045736,13200
2007-01-04,79.1866683959961,79.32329749788326,79.1866683959961,79.22570634592495,11300
2007-01-05,79.02076721191406,79.04028246513066,78.80606219789125,78.83533880058016,26400
2007-01-08,78.90364837646484,79.04027747754363,78.83533382592545,78.85485652363818,7300
2007-01-09,78.67918395996094,78.72797580936886,78.5425548684555,78.65966126361613,3200
2007-01-10,78.37665557861328,78.56208399801186,78.30834102079197,78.56208399801186,5000
2007-01-11,78.17169189453125,78.37663551553311,78.10337735419729,78.2985670735275,12100
2007-01-12,78.24002075195312,78.41568780863227,78.21074415012791,78.31809665397226,4600
2007-01-16,78.298583984375,78.36689853946346,78.21074673027378,78.27906128536225,15300
2007-01-17,78.33760070800781,78.42543794665468,78.24000956729876,78.24000956729876,6000
2007-01-18,78.34737396240234,78.34737396240234,78.0058011951478,78.20098350622814,8700
2007-01-19,78.298583984375,78.298583984375,78.07411762009687,78.12291692190065,2000
2007-01-22,78.19122314453125,78.2497763438736,78.0838706485854,78.10338589979042,17300
2007-01-23,78.65966033935547,78.86460397420552,78.571830544017,78.80605077731322,10800
2007-01-24,78.22050476074219,78.39617181576266,78.1912281591934,78.26929661474757,5600
2007-01-25,78.28882598876953,78.55232287090524,78.22051143075447,78.46449305876946,7400
2007-01-26,77.92772674560547,78.0253179029655,77.86917354033505,77.9765260471495,10300
2007-01-29,77.94721221923828,78.41565252914445,77.87889769713844,78.07407991864527,12000
2007-01-30,78.02529907226562,78.08385970913099,77.93746928555693,78.06433701493378,13900
2007-01-31,78.59134674072266,78.8938815226117,78.00579242756801,78.00579242756801,14300
2007-02-01,78.5874252319336,78.77302875243473,78.57766211709837,78.60696636712288,11000
2007-02-02,78.36277770996094,78.43115679799142,78.22601953389999,78.36277770996094,6500
2007-02-05,78.28461456298828,78.31391881670055,78.18693123302724,78.2162354867395,14400
2007-02-06,78.83162689208984,78.86093859102151,78.24551961035013,78.24551961035013,6800
2007-02-07,78.72421264648438,78.93912049693897,78.70467895678951,78.88051197509215,8100
2007-02-08,78.45068359375,78.45068359375,78.27485060386825,78.27485060386825,13200
2007-02-09,78.24555969238281,78.38231787975248,78.12834264764439,78.29440509619866,48600
2007-02-12,78.04042053222656,78.11857019534528,77.99157512958685,78.07949536378592,9200
2007-02-13,78.40184020996094,79.03679304339956,78.23577034849266,78.30415687853049,3500
2007-02-14,78.85118103027344,79.00747285322856,78.39206122381081,78.39206122381081,93300
2007-02-15,79.23214721679688,79.30052628329555,79.03678058473187,79.0660848342657,29000
2007-02-16,79.2126235961914,79.26146899138723,79.02702749052133,79.02702749052133,5100
2007-02-20,79.09539794921875,79.15400645485553,79.046552559348,79.046552559348,7200
2007-02-21,79.07585906982422,79.79873210619692,78.83164701901839,79.0563253849743,23600
2007-02-22,79.04654693603516,79.08562175459997,78.71442215737365,78.75349697593846,16000
2007-02-23,79.4079818725586,79.63265275898368,79.12469503304742,79.12469503304742,6000
2007-02-26,79.56428527832031,79.65220549437394,79.43729769153234,79.4470682605962,7800
2007-02-27,80.40438079833984,80.48253045062366,79.9941063029914,80.00387687271713,23500
2007-02-28,80.28716278076172,80.78535003920379,79.94525991943436,80.16016773417923,27500
2007-03-01,80.07792663574219,81.59343844777217,79.98992503678117,80.5179122515698,26600
2007-03-02,80.46902465820312,80.72323490857725,80.18547557002393,80.22458656077195,49100
2007-03-05,80.1365737915039,80.34190086955385,80.06813143215392,80.06813143215392,36600
2007-03-06,79.95081329345703,80.22459024125341,79.93126152701541,79.95081329345703,20400
2007-03-07,80.51789855957031,80.52767817104944,80.15613499107916,80.15613499107916,34100
2007-03-08,79.85302734375,80.04858227658913,79.68681124558019,79.73570184370446,22700
2007-03-09,79.41303253173828,79.58902822092578,79.29569958572759,79.33481056773115,46500
2007-03-12,80.05838012695312,80.07793935634446,79.80416982214852,79.80416982214852,13900
2007-03-13,80.3516845703125,80.51790067152811,80.07791511897899,80.08769473071465,59400
2007-03-14,80.49837493896484,80.87969786372695,80.27348855427054,80.3125995542026,34000
2007-03-15,80.41036224365234,80.63524859735729,80.38103086266027,80.47880461918699,20600
2007-03-16,81.06544494628906,81.19255005694701,81.01655434852792,81.13388730735994,28600
2007-03-19,80.73301696777344,80.86012209681239,80.60591183873449,80.84057033067523,18000
2007-03-20,80.80146789550781,80.82102712337523,80.6156925290661,80.76235689943272,25300
2007-03-21,80.98722839355469,81.01655977031113,80.49835222185821,80.58634635212756,20400
2007-03-22,80.59611511230469,80.92854728366153,80.41033980498328,80.7721108088046,13300
2007-03-23,80.3321304321289,80.69389399941639,80.27346022310721,80.69389399941639,13700
2007-03-26,80.54723358154297,80.733008909769,80.19524214893482,80.21480137277874,7600
2007-03-27,80.71347045898438,80.74280183993012,80.48858410563454,80.49836371916962,17300
2007-03-28,80.51789855957031,81.29032375394827,80.39079344897313,80.86011036476108,14400
2007-03-29,80.17568969726562,80.44945915146708,79.68681354057497,80.4005760115929,53600
2007-03-30,80.51789855957031,80.89922135101973,79.92146907352729,80.18546636585866,36100
2007-04-02,80.4219741821289,80.7449876191208,80.26535527013219,80.71562344012162,17100
2007-04-03,80.05003356933594,80.39262821375776,79.9129957115672,80.39262821375776,8400
2007-04-04,80.19684600830078,80.28493855589313,79.91297979716708,80.16748182577,5400
2007-04-05,80.46112060546875,80.65689424342894,80.46112060546875,80.57858478824487,12500
2007-04-09,79.90318298339844,80.03043772172525,79.56058843405907,80.03043772172525,15500
2007-04-10,80.51006317138672,80.69604625418714,80.30450645944961,80.50027262281816,10100
2007-04-11,80.16748046875,80.3240919289304,80.0598068226253,80.23599938282922,8900
2007-04-12,80.4219741821289,80.70583289112163,79.79550600214279,80.4219741821289,15800
2007-04-13,80.74500274658203,81.03865952759169,80.41219869823978,80.98971424142269,12600
2007-04-16,80.73521423339844,80.81351623079911,80.61775003529493,80.75478786574818,11400
2007-04-17,81.05821990966797,81.10716518783528,80.97012737056795,81.04843682843527,15300
2007-04-18,81.34210205078125,81.38125678739611,81.21485475778475,81.30294731416639,18200
2007-04-19,81.24422454833984,81.42041714126118,81.24422454833984,81.34210766262882,14900
2007-04-20,81.15613555908203,81.20507338437973,81.02888078370086,81.0778260770018,8300
2007-04-23,80.9407730102539,81.10717502740842,80.80373517636174,80.83309935962409,8500
2007-04-24,81.48892211914062,81.59659576682827,81.2148464588454,81.24421064130537,6100
2007-04-25,81.32251739501953,81.66511195896553,81.30293629536467,81.40082685763616,10800
2007-04-26,81.12677001953125,81.16592476352376,80.99952270255845,81.16592476352376,8500
2007-04-27,81.24422454833984,81.59660973418252,80.98972247678616,81.59660973418252,8600
2007-04-30,81.16590118408203,81.36167484717053,81.08759171884662,81.17569173423686,13200
2007-05-01,80.76510620117188,81.3334623104014,80.62791782669657,81.3334623104014,18700
2007-05-02,80.7357177734375,80.82391458075702,80.61812452241362,80.74551908007443,8800
2007-05-03,80.6377182006836,80.84350076001897,80.01056921712656,80.68670977602692,15000
2007-05-04,80.89251708984375,81.0199041843924,80.8631131669105,80.87291447455492,3400
2007-05-07,80.90230560302734,81.08849305499596,80.87290915823371,81.08849305499596,10500
2007-05-08,80.54952239990234,80.70631338583463,80.40254019584796,80.64752050421288,14500
2007-05-09,80.52994537353516,80.85332124758376,80.43195472339517,80.7161328421463,14100
2007-05-10,80.31434631347656,80.48093113492413,80.21635568181362,80.38294050326121,10500
2007-05-11,80.50052642822266,80.55931930663404,80.4319322446743,80.52992286742834,3400
2007-05-14,80.35356140136719,80.43195691409737,80.35356140136719,80.43195691409737,6600
2007-05-15,80.6377182006836,80.81410431957187,80.35354014935218,80.35354014935218,10800
2007-05-16,80.17716979980469,80.49074435325741,80.07917915363953,80.48094304577877,28300
2007-05-17,79.86357879638672,79.98117203328779,79.84398366167264,79.96156942236817,10700
2007-05-18,79.96156311035156,80.02036346226328,79.88316762527258,79.97136441503768,24200
2007-05-21,79.6676025390625,79.74599055903876,79.59900834895453,79.68719767500507,34500
2007-05-22,79.68721008300781,79.81459717698478,79.6186158822191,79.66761494401412,14600
2007-05-23,79.85380554199219,80.04979433900763,79.79501264099164,79.94200236970117,8000
2007-05-24,79.93217468261719,79.93217468261719,79.69699568001755,79.91257954748626,5500
2007-05-25,79.84398651123047,80.00077002315514,79.80478876419785,79.97137358193213,10800
2007-05-29,80.06938171386719,80.35355983481814,80.06938171386719,80.35355983481814,18100
2007-05-30,80.03996276855469,80.08896181833501,80.00076502397151,80.05955790274362,7500
2007-05-31,80.04977416992188,80.09876574967585,79.9909738075283,80.08897191944882,8000
2007-06-01,79.7397689819336,79.84768511614914,79.64166544668855,79.84768511614914,30200
2007-06-04,80.20085144042969,80.26952465297369,80.12236563043116,80.26952465297369,28900
2007-06-05,80.58346557617188,80.62270848368789,80.24991208951472,80.24991208951472,28600
2007-06-06,80.70117950439453,80.92681682522313,80.5834508034288,80.6423114115027,26000
2007-06-07,80.10272979736328,80.29893679314961,80.07329949647705,80.29893679314961,5700
2007-06-08,79.38656616210938,79.54353775869427,79.35713585895414,79.52391256671231,24700
2007-06-11,79.20999145507812,79.2786646700346,79.14131824012165,79.26885955705444,20300
2007-06-12,78.95492553710938,79.043216464798,78.90587003184731,78.98435584633891,20500
2007-06-13,78.85680389404297,78.93528969795204,78.75870038156573,78.82737358878163,11600
2007-06-14,78.74889373779297,78.87643504999109,78.70965831769071,78.77833153009786,11300
2007-06-15,78.97455596923828,79.023611482402,78.87645242773127,78.87645242773127,15400
2007-06-18,79.07263946533203,79.33752719355275,79.07263946533203,79.14131267545989,8100
2007-06-19,79.21979522705078,79.21979522705078,79.1020665210333,79.12169171444532,17900
2007-06-20,79.37678527832031,79.43564590259625,79.30810457023843,79.42583330361026,3700
2007-06-21,79.14131164550781,79.1707419516341,79.08245103325524,79.13150653334468,11300
2007-06-22,79.78881072998047,79.90653195804197,79.70051232411568,79.7593804229651,20000
2007-06-25,80.01445007324219,80.20085200208938,79.74956981866568,79.93597174751287,20900
2007-06-26,79.98502349853516,80.04388411678399,79.92616288028633,79.92616288028633,16000
2007-06-27,79.96537780761719,79.99480810644398,79.87707942632021,79.98499551189619,14000
2007-06-28,79.69070434570312,79.99482748701622,79.61221853993897,79.88691137529511,3000
2007-06-29,80.47554779052734,80.55403360393926,80.14199431075542,80.23028523722947,13100
2007-07-02,81.14346313476562,81.23186180892054,80.97648286539297,81.07470611243845,19000
2007-07-03,80.8389663696289,80.89789881727863,80.7702093493865,80.82914179703623,7000
2007-07-05,80.69163513183594,80.7407430113815,80.54429650529158,80.68181055834529,6300
2007-07-06,80.67200469970703,80.77023546949408,80.53449061475185,80.57378142387556,11500
2007-07-09,80.74075317382812,80.82915935846353,80.71128694360125,80.72111151832847,7900
2007-07-10,81.55601501464844,81.58548124288795,81.22205443599493,81.26134523829904,10800
2007-07-11,81.56583404541016,82.0667823732997,81.56583404541016,81.83103757549652,17700
2007-07-12,81.64441680908203,81.73281548905364,81.59530143535079,81.67388303573924,12600
2007-07-13,81.67390441894531,81.94893259835668,81.67390441894531,81.94893259835668,14300
2007-07-16,81.73281860351562,81.83104186076709,81.67388614795559,81.82122478080986,13300
2007-07-17,81.68370819091797,81.80157309838603,81.664059043704,81.742640644652,9500
2007-07-18,81.83104705810547,82.03731815962068,81.69353299042866,81.69353299042866,11900
2007-07-19,81.63457489013672,81.94889373095135,81.5363516574982,81.8899612901587,19000
2007-07-20,81.9194564819336,82.01767974930945,81.64442833569925,81.64442833569925,9500
2007-07-23,81.4577865600586,81.6051251858124,81.40867118682273,81.6051251858124,9000
2007-07-24,81.69355010986328,81.76230715811019,81.4578127292962,81.71319926305166,7800
2007-07-25,80.99615478515625,81.06491183317765,80.86846526567541,81.06491183317765,17800
2007-07-26,81.69355010986328,81.77213173470437,81.33012320939658,81.40869734028145,15100
2007-07-27,81.36939239501953,81.42833235039133,81.13365505539706,81.23187832241018,20200
2007-07-30,81.76229858398438,81.88999558444908,81.72300777568411,81.79176481672071,22200
2007-07-31,81.88998413085938,81.88998413085938,81.58548228261054,81.6640638882202,18500
2007-08-01,81.69622802734375,82.01097361854845,81.69622802734375,81.8437666647487,96400
2007-08-02,81.6863784790039,81.76505923027209,81.40113918129718,81.4404833089938,44700
2007-08-03,82.7289810180664,82.89618795172147,81.9322829778415,81.9322829778415,68000
2007-08-06,82.53228759765625,83.05358434143281,82.4831055446432,82.90604568652132,63300
2007-08-07,82.28638458251953,82.54211022251893,82.07982598264209,82.49293567826997,29800
2007-08-08,82.32571411132812,82.60112305268714,82.24703334649476,82.59128514303559,16800
2007-08-09,82.19784545898438,82.29620203612875,82.12899510457072,82.13883301352291,33200
2007-08-10,82.10933685302734,82.41424453077813,81.95196030700968,82.3355562577693,18800
2007-08-13,81.62735748291016,81.95194090412839,81.57818295201722,81.95194090412839,30700
2007-08-14,81.23394775390625,81.47001258689856,81.19461111920138,81.30280562495773,29600
2007-08-15,80.74214172363281,80.90935615749507,80.6732913699692,80.81099958142217,36500
2007-08-16,80.87002563476562,81.09624504738815,80.77166904214161,80.90936977264063,87400
2007-08-17,81.61754608154297,82.050316573134,81.51918198860587,81.63721439765436,135500
2007-08-20,81.6568603515625,81.66669825898738,81.51915966411275,81.55850378968763,34300
2007-08-21,81.57820129394531,81.87327105802089,81.54869506795042,81.87327105802089,68600
2007-08-22,81.60772705078125,81.74542780779721,81.26347515824136,81.26347515824136,34000
2007-08-23,81.56834411621094,81.70604480774452,81.46014964370242,81.46998755141907,26200
2007-08-24,81.9421157836914,82.04047986907732,81.88310333576077,81.99129782638435,38500
2007-08-27,81.85359954833984,81.88310577318347,81.73556714483895,81.77491127933925,20400
2007-08-28,81.98146057128906,82.13883710586158,81.94211643764594,82.11916128697692,50800
2007-08-29,82.07978820800781,82.17815225949079,81.9912695666214,82.1191323277763,74700
2007-08-30,81.73556518554688,82.01096661632091,81.70605896141053,81.73556518554688,14500
2007-08-31,81.48966217041016,81.98145253656124,81.48966217041016,81.98145253656124,31500
2007-09-04,81.31732940673828,81.34687307425554,81.05142888543404,81.11051622046855,40900
2007-09-05,81.82943725585938,81.94761943969331,81.20899769644132,81.20899769644132,85100
2007-09-06,82.01654815673828,82.13473032758664,81.80973499298972,81.83927865728978,151800
2007-09-07,82.99152374267578,83.11955630169315,82.70592998867048,82.90289275287714,79600
2007-09-10,83.08016967773438,83.21804512774172,82.98168828682178,83.14910740273804,63200
2007-09-11,82.86349487304688,83.28697155883023,82.82410081929407,83.2574278969275,78600
2007-09-12,83.21803283691406,83.2672772819215,83.12940185227757,83.18848917536857,48100
2007-09-13,83.08016967773438,83.11956373682912,82.92259344135542,83.02108234591653,38400
2007-09-14,82.95213317871094,83.07030782604595,82.68622519491223,82.9816768405447,36300
2007-09-17,83.07032012939453,83.20819558080409,82.92259428469897,83.20819558080409,37800
2007-09-18,83.41502380371094,83.52335560845121,82.88322268872227,83.00139737487534,50600
2007-09-19,83.2574462890625,83.44456620731253,82.991538245902,83.31653362592077,161200
2007-09-20,84.13392639160156,84.3505899341812,83.98620056587475,84.05513828272758,247900
2007-09-21,84.12409973144531,84.12409973144531,83.92713691734369,84.0256183243945,68600
2007-09-24,84.0551528930664,84.0551528930664,83.84833970655995,84.03545961924866,58400
2007-09-25,84.53770446777344,84.64603624184028,84.40967942280707,84.47861714142708,53000
2007-09-26,84.20286560058594,84.33089064453914,84.06499016443702,84.25211004791672,38200
2007-09-27,84.03546142578125,84.30136195310598,84.01576063789108,84.153636098526,43700
2007-09-28,84.73467254638672,84.82330353360652,84.27180179895633,84.38998396223035,68400
2007-10-01,84.43099212646484,84.59861747600918,84.30281511569942,84.45071629585429,42300
2007-10-02,83.86898803710938,84.00702715623278,83.77038974095949,83.90842886008289,88500
2007-10-03,83.66191864013672,84.3126808519761,83.51401745357623,84.3126808519761,31800
2007-10-04,84.0365982055664,84.05631485220074,83.61261883854708,83.66191421641614,46900
2007-10-05,83.74080657958984,83.9182865123089,83.55346456100655,83.55346456100655,32400
2007-10-08,83.15904998779297,83.38583278939487,83.09003044340389,83.33652989087433,25300
2007-10-09,83.36611938476562,83.45485557847326,83.03087621143733,83.09989575850986,45900
2007-10-10,83.37596130371094,83.69148025999255,83.24778431360335,83.50414581638381,67200
2007-10-11,83.29708862304688,83.7309224937082,81.5124276789057,81.5124276789057,78600
2007-10-12,83.36611938476562,83.36611938476562,83.07031702727399,83.17877739018316,52800
2007-10-15,83.51403045654297,83.6816558394461,83.44501089507746,83.51403045654297,32400
2007-10-16,83.3365249633789,83.44498531565817,83.2675054230708,83.41540658732123,17700
2007-10-17,83.48444366455078,83.68164776583171,83.41542410974428,83.52388448480697,16100
2007-10-18,84.39152526855469,84.48026895828953,84.2534862156909,84.48026895828953,33500
2007-10-19,84.63804626464844,84.63804626464844,84.0858899121973,84.43098763247926,21500
